transaction_id,customer_id,amount,payment_method,transaction_status,failure_reason,retry_count,previous_success_rate,customer_value,checkout_duration,days_overdue,revenue_at_risk,recovered
TX00261,CUST1439,32738.5,UPI,Failed,Bank_Decline,1,0.97,Low,599.0,25,32738.5,0
TX00262,CUST1322,9777.03,Card,Abandoned,Insufficient_Funds,0,0.42,High,10.2,19,9777.03,1
TX00263,CUST0263,14923.6,Card,Abandoned,Timeout,2,0.8,Low,74.6,8,14923.6,0
TX00264,CUST0144,31056.87,Wallet,Overdue,Timeout,3,0.54,Medium,188.1,3,31056.87,0
TX00265,CUST0346,30061.45,NetBanking,Success,Network_Error,3,0.59,Low,25.0,16,0.0,1
TX00266,CUST0624,25415.25,Card,Success,Timeout,2,0.84,Low,471.6,20,0.0,1
TX00267,CUST1017,17650.58,Card,Success,Authentication_Failed,0,0.44,Low,41.1,1,0.0,1
TX00268,CUST0881,45663.96,NetBanking,Success,None,3,0.28,High,451.9,13,0.0,1
TX00269,CUST0002,17120.56,Card,Subscription_Failed,Timeout,0,0.62,Medium,41.0,21,17120.56,0
TX00270,CUST0897,22889.83,UPI,Overdue,Authentication_Failed,2,0.62,Low,159.1,0,22889.83,0
TX00271,CUST1328,33970.07,Card,Success,Authentication_Failed,1,0.84,High,506.4,22,0.0,1
TX00272,CUST0254,27242.47,NetBanking,Success,Network_Error,3,0.97,Medium,571.1,6,0.0,1
TX00273,CUST0453,17474.92,UPI,Success,Network_Error,3,0.24,High,254.6,30,0.0,1
TX00274,CUST1061,21895.11,Card,Subscription_Failed,Timeout,0,0.67,Low,582.3,3,21895.11,0
TX00275,CUST1184,39765.14,Wallet,Success,Network_Error,3,0.75,Low,379.9,8,0.0,1
TX00276,CUST1015,14050.83,UPI,Success,Network_Error,1,0.99,Medium,255.3,2,0.0,1
TX00277,CUST0009,7284.31,UPI,Success,None,2,0.95,Low,483.7,4,0.0,1
TX00278,CUST1257,15795.53,Wallet,Success,Insufficient_Funds,3,0.77,Low,184.2,20,0.0,1
TX00279,CUST1123,42506.8,Wallet,Overdue,Timeout,2,0.62,Low,166.8,23,42506.8,0
TX00280,CUST0816,4631.69,Card,Success,Timeout,0,0.33,Low,397.4,9,0.0,1
TX00281,CUST0208,49586.46,Card,Success,Timeout,1,0.51,Low,240.4,9,0.0,1
TX00282,CUST1155,27141.94,NetBanking,Success,Network_Error,3,0.67,High,90.2,3,0.0,1
TX00283,CUST0404,49245.32,NetBanking,Success,None,2,0.78,Low,49.5,16,0.0,1
TX00284,CUST0152,46962.02,UPI,Failed,Network_Error,1,0.71,Low,474.8,26,46962.02,1
TX00285,CUST0054,22750.12,Wallet,Success,Authentication_Failed,2,0.77,Medium,408.8,20,0.0,1
TX00286,CUST1144,10084.86,Wallet,Success,Bank_Decline,0,0.54,Medium,253.0,16,0.0,1
TX00287,CUST0628,8411.26,NetBanking,Subscription_Failed,Bank_Decline,1,0.78,Medium,538.8,18,8411.26,1
TX00288,CUST0587,12151.47,UPI,Success,Bank_Decline,1,0.31,Medium,252.4,5,0.0,1
TX00289,CUST1444,35564.61,UPI,Failed,Insufficient_Funds,0,0.33,Low,429.1,0,35564.61,0
TX00290,CUST1446,13792.91,NetBanking,Success,Network_Error,0,0.33,Low,546.4,25,0.0,1
TX00291,CUST0104,17202.98,NetBanking,Success,Authentication_Failed,3,0.91,Medium,506.0,13,0.0,1
TX00292,CUST0254,22549.18,NetBanking,Failed,Authentication_Failed,0,0.26,High,311.6,29,22549.18,1
TX00293,CUST1251,45678.99,Card,Subscription_Failed,Bank_Decline,0,0.84,Medium,411.6,12,45678.99,1
TX00294,CUST1136,9631.79,UPI,Failed,None,2,0.39,Low,254.1,2,9631.79,0
TX00295,CUST0510,450.32,UPI,Success,Insufficient_Funds,1,0.57,Low,391.8,22,0.0,1
TX00296,CUST1497,3192.8,UPI,Success,Insufficient_Funds,2,0.93,Low,162.0,1,0.0,1
TX00297,CUST0099,45257.36,NetBanking,Success,Bank_Decline,0,0.67,Medium,266.5,21,0.0,1
TX00298,CUST0153,32446.32,NetBanking,Success,Bank_Decline,3,0.37,Low,133.6,6,0.0,1
TX00299,CUST0914,13797.42,NetBanking,Failed,Network_Error,2,0.43,Low,32.5,27,13797.42,0
TX00300,CUST0878,9024.19,NetBanking,Success,None,2,0.94,Low,357.2,11,0.0,1
TX00301,CUST0338,14854.48,Wallet,Success,Insufficient_Funds,1,0.54,Low,520.0,1,0.0,1
TX00302,CUST0822,5916.89,NetBanking,Failed,Authentication_Failed,1,0.67,Low,25.1,10,5916.89,0
TX00303,CUST1187,47088.34,Card,Success,Bank_Decline,1,0.57,Low,125.7,15,0.0,1
TX00304,CUST0957,39253.47,Wallet,Failed,Network_Error,3,0.5,Medium,281.5,26,39253.47,0
TX00305,CUST0161,23227.08,Wallet,Success,Authentication_Failed,3,0.38,Low,402.9,4,0.0,1
TX00306,CUST0801,43275.14,NetBanking,Success,Insufficient_Funds,0,0.75,Medium,111.0,25,0.0,1
TX00307,CUST0398,12623.02,UPI,Overdue,Bank_Decline,0,0.77,Low,43.4,27,12623.02,0
TX00308,CUST1301,35912.6,NetBanking,Success,None,1,0.42,Low,316.2,25,0.0,1
TX00309,CUST0816,42835.4,UPI,Success,Bank_Decline,2,0.83,Medium,493.0,16,0.0,1
TX00310,CUST1416,17967.08,NetBanking,Failed,None,1,0.88,Low,30.8,2,17967.08,0
TX00311,CUST1159,37921.73,NetBanking,Overdue,Network_Error,0,0.94,Medium,216.1,13,37921.73,1
TX00312,CUST1219,14894.6,UPI,Overdue,Network_Error,2,0.33,Medium,401.5,15,14894.6,1
TX00313,CUST0401,15083.09,UPI,Failed,Insufficient_Funds,0,0.44,Medium,87.1,16,15083.09,0
TX00314,CUST0640,5531.45,UPI,Success,None,3,0.89,Low,149.2,27,0.0,1
TX00315,CUST1057,22114.89,UPI,Subscription_Failed,Bank_Decline,1,0.36,Low,325.9,18,22114.89,0
TX00316,CUST0688,36539.65,Card,Failed,Network_Error,1,0.2,Medium,572.4,3,36539.65,1
TX00317,CUST0460,47023.0,UPI,Success,Bank_Decline,2,0.9,Low,179.5,27,0.0,1
TX00318,CUST0955,30269.09,NetBanking,Abandoned,Insufficient_Funds,1,0.46,Low,297.6,27,30269.09,0
TX00319,CUST0470,43184.15,NetBanking,Success,None,0,0.53,Medium,246.0,20,0.0,1
TX00320,CUST1399,41160.23,Card,Success,Bank_Decline,0,0.56,Low,539.5,19,0.0,1
TX00321,CUST1046,8832.48,UPI,Abandoned,Authentication_Failed,3,0.88,Low,52.4,19,8832.48,0
TX00322,CUST0750,24393.71,NetBanking,Success,Bank_Decline,0,0.47,Medium,344.0,24,0.0,1
TX00323,CUST0038,6022.79,Card,Success,Timeout,2,0.91,High,509.2,24,0.0,1
TX00324,CUST0230,34171.23,NetBanking,Success,Timeout,0,0.69,High,593.0,8,0.0,1
TX00325,CUST1389,47505.0,Card,Failed,Insufficient_Funds,3,0.62,Low,422.2,10,47505.0,0
TX00326,CUST0563,7027.06,Card,Success,Insufficient_Funds,3,0.46,Medium,234.2,4,0.0,1
TX00327,CUST0438,36747.38,Wallet,Success,Insufficient_Funds,1,0.39,Low,253.0,10,0.0,1
TX00328,CUST1307,31685.46,Wallet,Failed,Authentication_Failed,2,0.7,Low,217.5,12,31685.46,0
TX00329,CUST0027,29263.53,UPI,Subscription_Failed,None,0,0.56,Medium,366.1,20,29263.53,0
TX00330,CUST0226,19627.99,Wallet,Success,Authentication_Failed,3,0.93,Low,446.2,1,0.0,1
TX00331,CUST1301,17885.56,Card,Abandoned,Bank_Decline,0,0.59,Low,493.5,21,17885.56,0
TX00332,CUST0798,2453.41,NetBanking,Abandoned,Network_Error,3,0.61,High,255.8,1,2453.41,1
TX00333,CUST0284,11051.85,NetBanking,Failed,None,1,0.53,Medium,432.9,9,11051.85,1
TX00334,CUST0879,955.81,UPI,Success,Timeout,3,0.83,Medium,550.6,12,0.0,1
TX00335,CUST0960,29154.57,Wallet,Subscription_Failed,Timeout,1,0.54,High,553.3,4,29154.57,0
TX00336,CUST0453,5471.49,UPI,Success,Timeout,2,0.42,Medium,425.4,10,0.0,1
TX00337,CUST1020,43676.37,Card,Success,Bank_Decline,0,0.89,Low,385.8,28,0.0,1
TX00338,CUST0816,26252.52,Wallet,Success,Bank_Decline,0,0.68,Medium,323.6,14,0.0,1
TX00339,CUST0659,35044.56,UPI,Abandoned,Insufficient_Funds,1,0.67,Low,118.1,27,35044.56,1
TX00340,CUST0547,20660.68,NetBanking,Success,Network_Error,2,0.69,Low,82.9,27,0.0,1
TX00341,CUST1216,28116.87,NetBanking,Success,Insufficient_Funds,1,0.78,Medium,296.6,4,0.0,1
TX00342,CUST1073,47144.43,UPI,Failed,Bank_Decline,3,0.45,Low,104.1,19,47144.43,0
TX00343,CUST0017,4320.16,UPI,Subscription_Failed,Authentication_Failed,1,0.23,Low,350.4,4,4320.16,0
TX00344,CUST1196,12846.1,UPI,Failed,Insufficient_Funds,2,0.85,Low,391.0,6,12846.1,0
TX00345,CUST1244,39043.42,Card,Success,None,3,0.3,Low,320.1,9,0.0,1
TX00346,CUST0158,5117.11,Card,Success,Bank_Decline,0,0.78,High,31.5,28,0.0,1
TX00347,CUST0477,3967.92,NetBanking,Failed,Bank_Decline,0,0.27,Medium,44.1,1,3967.92,0
TX00348,CUST1070,18204.76,Card,Success,Authentication_Failed,0,0.5,Medium,76.9,30,0.0,1
TX00349,CUST1397,4789.96,Card,Failed,Authentication_Failed,2,0.25,Medium,100.7,0,4789.96,0
TX00350,CUST0518,29336.91,Wallet,Success,Authentication_Failed,2,0.62,Medium,594.0,19,0.0,1
TX00351,CUST0099,11468.51,Card,Subscription_Failed,Network_Error,2,0.72,Medium,213.3,22,11468.51,0
TX00352,CUST1061,44805.76,Wallet,Success,None,2,0.34,Medium,182.3,0,0.0,1
TX00353,CUST0280,39218.3,Card,Success,Bank_Decline,2,0.5,High,40.8,3,0.0,1
TX00354,CUST1373,35045.32,NetBanking,Subscription_Failed,Authentication_Failed,3,0.94,High,384.8,14,35045.32,0
TX00355,CUST0497,30923.81,UPI,Success,Network_Error,1,0.55,High,394.8,14,0.0,1
TX00356,CUST0302,43200.59,NetBanking,Success,Timeout,0,0.84,Medium,113.5,29,0.0,1
TX00357,CUST0181,11308.49,Card,Subscription_Failed,None,2,0.94,High,552.4,5,11308.49,0
TX00358,CUST0607,43680.82,UPI,Success,Timeout,0,0.98,Low,482.3,5,0.0,1
TX00359,CUST1123,39516.72,UPI,Success,Timeout,2,0.92,High,145.9,0,0.0,1
TX00360,CUST0700,37458.41,UPI,Success,Bank_Decline,0,0.45,High,296.7,6,0.0,1
TX00361,CUST0993,28150.53,Wallet,Success,Network_Error,1,0.97,High,280.5,29,0.0,1
TX00362,CUST1140,12462.96,NetBanking,Success,Network_Error,0,0.85,Medium,215.6,4,0.0,1
TX00363,CUST0191,21292.69,Wallet,Failed,Timeout,0,0.87,Low,492.4,21,21292.69,0
TX00364,CUST0253,39719.82,UPI,Failed,None,2,0.21,Low,74.5,16,39719.82,0
TX00365,CUST0981,1782.57,NetBanking,Success,Insufficient_Funds,3,0.96,Low,255.0,6,0.0,1
TX00366,CUST0928,39146.13,NetBanking,Success,Timeout,3,0.82,Medium,262.5,3,0.0,1
TX00367,CUST1185,12155.52,Card,Overdue,Bank_Decline,0,0.81,Low,286.5,2,12155.52,1
TX00368,CUST1280,7386.6,Wallet,Overdue,Timeout,3,0.27,Low,518.2,11,7386.6,0
TX00369,CUST1347,5961.93,Wallet,Success,None,1,0.39,Medium,138.7,26,0.0,1
TX00370,CUST0128,1557.05,Card,Abandoned,None,1,0.97,Medium,70.7,28,1557.05,1
TX00371,CUST0018,26274.61,Wallet,Abandoned,Timeout,3,0.6,High,374.5,14,26274.61,0
TX00372,CUST0566,11069.34,UPI,Success,Network_Error,3,0.52,Medium,112.6,19,0.0,1
TX00373,CUST0570,49473.7,UPI,Success,Timeout,1,0.87,Medium,54.2,8,0.0,1
TX00374,CUST1347,28806.95,Wallet,Success,Authentication_Failed,3,0.27,Medium,261.7,20,0.0,1
TX00375,CUST0686,7066.69,Card,Subscription_Failed,Authentication_Failed,3,0.53,Medium,139.6,11,7066.69,0
TX00376,CUST0626,34500.37,NetBanking,Abandoned,Insufficient_Funds,2,0.5,Low,223.1,4,34500.37,0
TX00377,CUST1312,44907.63,Wallet,Failed,Bank_Decline,2,0.48,Low,163.2,7,44907.63,0
TX00378,CUST0854,37309.94,NetBanking,Success,Bank_Decline,3,0.45,High,64.7,14,0.0,1
TX00379,CUST0962,4006.71,Card,Failed,Network_Error,3,0.37,Medium,340.6,6,4006.71,1
TX00380,CUST0155,44815.03,NetBanking,Abandoned,Bank_Decline,2,0.34,Medium,25.9,18,44815.03,0
TX00381,CUST0490,39737.68,Card,Subscription_Failed,Insufficient_Funds,2,0.71,Low,580.2,12,39737.68,0
TX00382,CUST1410,8083.53,Card,Success,Authentication_Failed,3,0.94,Low,211.4,30,0.0,1
TX00383,CUST0785,2778.94,UPI,Failed,Network_Error,2,0.61,Medium,420.1,0,2778.94,1
TX00384,CUST1128,27954.07,UPI,Success,None,1,0.44,Low,488.1,27,0.0,1
TX00385,CUST1417,7970.58,Card,Failed,Authentication_Failed,0,0.33,Low,174.7,10,7970.58,0
TX00386,CUST0246,41762.63,Wallet,Failed,Insufficient_Funds,1,0.86,Low,451.8,12,41762.63,0
TX00387,CUST1200,18045.07,UPI,Success,Network_Error,2,0.98,Medium,501.1,1,0.0,1
TX00388,CUST1063,45662.04,Card,Abandoned,Timeout,1,0.48,Medium,152.4,18,45662.04,0
TX00389,CUST0759,28371.27,NetBanking,Success,Bank_Decline,0,0.43,High,595.6,10,0.0,1
TX00390,CUST0538,9297.08,NetBanking,Abandoned,Insufficient_Funds,2,0.68,Medium,22.2,0,9297.08,0
TX00391,CUST0921,7152.02,Wallet,Success,Network_Error,1,0.82,High,138.0,0,0.0,1
TX00392,CUST0408,28908.33,NetBanking,Failed,Authentication_Failed,1,0.56,Medium,470.2,7,28908.33,0
TX00393,CUST0525,38141.8,NetBanking,Subscription_Failed,Network_Error,0,0.7,Medium,124.5,12,38141.8,0
TX00394,CUST0828,39118.98,Card,Success,Timeout,2,0.77,Low,422.0,7,0.0,1
TX00395,CUST0903,13932.72,NetBanking,Success,Insufficient_Funds,3,0.97,Low,514.8,1,0.0,1
TX00396,CUST0036,10371.49,NetBanking,Success,Network_Error,2,0.33,Medium,575.9,7,0.0,1
TX00397,CUST0685,1034.46,NetBanking,Success,None,0,1.0,Low,289.8,26,0.0,1
TX00398,CUST0020,34024.12,NetBanking,Failed,Insufficient_Funds,0,0.51,Medium,583.0,28,34024.12,0
TX00399,CUST0321,4013.1,Card,Abandoned,Insufficient_Funds,0,0.78,Medium,252.9,13,4013.1,0
TX00400,CUST0512,21153.91,NetBanking,Subscription_Failed,Authentication_Failed,0,0.66,High,138.7,1,21153.91,1
TX00401,CUST0400,30163.77,Wallet,Subscription_Failed,Bank_Decline,3,0.59,High,313.2,12,30163.77,0
TX00402,CUST0654,46868.03,UPI,Success,None,2,0.76,Low,393.4,26,0.0,1
TX00403,CUST0972,15727.75,Wallet,Failed,Timeout,2,0.52,Low,280.2,4,15727.75,0
TX00404,CUST0471,12638.65,UPI,Abandoned,Network_Error,1,0.3,Medium,344.5,0,12638.65,1
TX00405,CUST1167,32777.18,Wallet,Success,Bank_Decline,3,0.59,Low,255.7,8,0.0,1
TX00406,CUST1116,31038.1,UPI,Success,Authentication_Failed,3,0.62,Low,319.6,19,0.0,1
TX00407,CUST1378,16739.07,UPI,Success,Bank_Decline,1,0.36,Medium,572.0,9,0.0,1
TX00408,CUST0834,46419.47,UPI,Subscription_Failed,Insufficient_Funds,1,0.95,High,304.9,29,46419.47,1
TX00409,CUST0727,42274.14,UPI,Failed,Insufficient_Funds,2,0.38,Medium,159.4,10,42274.14,0
TX00410,CUST0854,11354.33,Card,Failed,Timeout,2,0.53,Medium,457.7,17,11354.33,0
TX00411,CUST0051,12109.3,Wallet,Success,None,2,0.32,Low,209.2,16,0.0,1
TX00412,CUST0575,25712.56,UPI,Overdue,Network_Error,3,0.63,Medium,491.6,5,25712.56,0
TX00413,CUST1214,38723.89,Wallet,Success,Network_Error,3,0.45,Low,43.5,10,0.0,1
TX00414,CUST1149,2393.21,NetBanking,Failed,Authentication_Failed,1,0.59,Medium,206.0,23,2393.21,1
TX00415,CUST0150,34728.09,UPI,Success,Timeout,0,0.38,Low,65.7,3,0.0,1
TX00416,CUST0314,32482.15,Wallet,Success,Network_Error,0,0.24,High,60.3,0,0.0,1
TX00417,CUST0570,11727.71,Card,Abandoned,None,0,0.82,Medium,398.4,0,11727.71,1
TX00418,CUST1366,34131.38,Wallet,Overdue,Insufficient_Funds,0,0.71,Medium,237.3,21,34131.38,1
TX00419,CUST0305,47021.12,UPI,Success,Timeout,0,0.47,High,524.2,17,0.0,1
TX00420,CUST0682,2529.94,NetBanking,Success,Bank_Decline,2,0.24,Low,314.7,30,0.0,1
TX00421,CUST0838,16118.67,Wallet,Success,Timeout,1,0.89,Low,184.3,4,0.0,1
TX00422,CUST1078,22021.2,NetBanking,Success,Timeout,0,0.34,Medium,435.3,30,0.0,1
TX00423,CUST1003,44983.17,Card,Success,None,0,0.94,High,378.2,15,0.0,1
TX00424,CUST0444,48120.62,Wallet,Abandoned,None,0,0.58,Medium,481.8,1,48120.62,1
TX00425,CUST0613,22316.94,Wallet,Overdue,Network_Error,2,0.47,Low,389.7,8,22316.94,0
TX00426,CUST0993,37551.41,Card,Success,Authentication_Failed,0,0.79,Medium,108.5,1,0.0,1
TX00427,CUST0264,26676.72,Card,Failed,Authentication_Failed,1,0.9,Low,405.5,4,26676.72,1
TX00428,CUST1077,26981.59,Card,Success,None,2,0.5,Medium,241.0,19,0.0,1
TX00429,CUST1004,14049.36,UPI,Success,Network_Error,2,0.53,Low,283.3,26,0.0,1
TX00430,CUST0005,11004.42,UPI,Success,Network_Error,3,0.55,High,553.7,16,0.0,1
TX00431,CUST1127,14542.67,Wallet,Failed,Network_Error,3,0.94,Low,222.4,25,14542.67,1
TX00432,CUST1220,27905.13,Wallet,Success,None,2,0.75,High,371.1,24,0.0,1
TX00433,CUST0774,1651.93,Wallet,Success,Authentication_Failed,0,0.4,Low,224.5,18,0.0,1
TX00434,CUST0877,45381.0,NetBanking,Success,Network_Error,0,0.35,Low,65.9,9,0.0,1
TX00435,CUST0992,7982.93,Card,Success,None,0,0.38,High,277.6,7,0.0,1
TX00436,CUST0884,11160.42,Wallet,Success,Bank_Decline,0,0.41,Low,362.3,19,0.0,1
TX00437,CUST1374,26010.15,Card,Subscription_Failed,Bank_Decline,3,0.38,Medium,250.4,10,26010.15,0
TX00438,CUST0047,35563.72,UPI,Failed,Insufficient_Funds,1,0.73,Low,240.5,12,35563.72,0
TX00439,CUST0867,4967.31,Card,Subscription_Failed,Bank_Decline,2,0.29,Medium,494.0,12,4967.31,0
TX00440,CUST0823,16021.2,NetBanking,Success,Timeout,0,0.51,Low,27.5,8,0.0,1
TX00441,CUST0936,48440.0,NetBanking,Success,Insufficient_Funds,3,0.7,Low,184.4,4,0.0,1
TX00442,CUST0656,13264.68,Card,Success,Bank_Decline,1,0.43,Medium,488.9,17,0.0,1
TX00443,CUST0269,15789.9,NetBanking,Success,Timeout,2,0.25,Low,553.1,7,0.0,1
TX00444,CUST0370,41857.62,NetBanking,Failed,Bank_Decline,2,0.27,Low,253.3,28,41857.62,0
TX00445,CUST0636,2700.68,UPI,Success,None,2,0.3,Medium,534.4,19,0.0,1
TX00446,CUST1130,23337.74,Wallet,Success,Timeout,0,0.87,Medium,127.4,13,0.0,1
TX00447,CUST0657,19104.91,NetBanking,Failed,Network_Error,2,0.73,Low,140.6,1,19104.91,1
TX00448,CUST0120,15966.02,Wallet,Success,None,0,0.25,Medium,509.3,21,0.0,1
TX00449,CUST0831,14427.84,Card,Overdue,Timeout,1,0.51,High,542.9,15,14427.84,0
TX00450,CUST1082,4750.43,Card,Success,None,3,0.42,Low,141.5,0,0.0,1
TX00451,CUST1370,15878.33,NetBanking,Failed,Network_Error,3,0.66,Medium,45.0,23,15878.33,1
TX00452,CUST0741,2344.01,Card,Success,Timeout,3,0.62,Medium,63.3,24,0.0,1
TX00453,CUST1498,39092.0,UPI,Overdue,Timeout,2,0.58,Low,164.2,22,39092.0,0
TX00454,CUST0117,20031.74,NetBanking,Success,None,3,0.45,Low,459.3,28,0.0,1
TX00455,CUST0791,22306.41,NetBanking,Failed,Bank_Decline,1,0.31,Low,310.9,12,22306.41,0
TX00456,CUST1151,44701.01,NetBanking,Success,Timeout,0,0.79,Medium,278.8,24,0.0,1
TX00457,CUST1417,32971.14,Card,Abandoned,Bank_Decline,3,0.9,Low,354.6,17,32971.14,0
TX00458,CUST1013,601.34,Card,Success,Timeout,0,0.96,Medium,535.2,26,0.0,1
TX00459,CUST1082,47170.11,NetBanking,Success,Authentication_Failed,0,0.25,Medium,63.4,0,0.0,1
TX00460,CUST0634,12009.79,Wallet,Subscription_Failed,Insufficient_Funds,3,0.79,Low,419.9,6,12009.79,0
TX00461,CUST0513,5559.19,Card,Overdue,Bank_Decline,3,0.78,Medium,556.8,3,5559.19,0
TX00462,CUST0802,38452.78,Card,Success,Bank_Decline,3,0.96,High,135.9,9,0.0,1
TX00463,CUST1120,25123.77,NetBanking,Subscription_Failed,Network_Error,2,0.4,Low,504.3,7,25123.77,0
TX00464,CUST1142,21801.77,Wallet,Success,Authentication_Failed,3,0.79,Low,421.8,2,0.0,1
TX00465,CUST0560,12625.25,NetBanking,Subscription_Failed,Network_Error,2,0.24,Medium,18.5,22,12625.25,0
TX00466,CUST0488,27464.08,Card,Failed,Authentication_Failed,1,0.7,Low,146.7,6,27464.08,1
TX00467,CUST1261,13864.35,NetBanking,Success,Authentication_Failed,0,0.48,Low,367.4,26,0.0,1
TX00468,CUST0897,45098.83,NetBanking,Subscription_Failed,None,1,0.82,Low,306.4,30,45098.83,0
TX00469,CUST1296,10917.18,NetBanking,Subscription_Failed,None,3,0.89,Low,321.5,25,10917.18,0
TX00470,CUST1213,44240.89,Wallet,Success,None,0,0.49,Low,146.8,24,0.0,1
TX00471,CUST0704,28058.39,NetBanking,Abandoned,Timeout,3,0.62,Medium,408.3,15,28058.39,0
TX00472,CUST1471,41458.71,Card,Success,Network_Error,3,0.29,High,167.2,26,0.0,1
TX00473,CUST0581,35699.73,NetBanking,Abandoned,Insufficient_Funds,0,0.53,Low,239.8,19,35699.73,0
TX00474,CUST0790,34895.42,Wallet,Failed,Authentication_Failed,1,0.49,Low,227.7,29,34895.42,0
TX00475,CUST0861,16352.42,UPI,Success,Authentication_Failed,3,0.35,Low,406.5,9,0.0,1
TX00476,CUST0247,11848.07,Wallet,Failed,Bank_Decline,0,0.92,Low,63.2,12,11848.07,0
TX00477,CUST1100,10702.13,NetBanking,Failed,Timeout,1,0.32,Low,131.3,29,10702.13,0
TX00478,CUST0154,42888.14,UPI,Failed,Insufficient_Funds,2,0.71,Low,128.3,0,42888.14,0
TX00479,CUST1459,41057.26,NetBanking,Success,None,1,0.91,High,74.0,6,0.0,1
TX00480,CUST0997,22140.56,Wallet,Success,Authentication_Failed,1,0.93,Low,132.5,9,0.0,1
TX00481,CUST1110,6793.75,UPI,Abandoned,Bank_Decline,0,0.83,Low,368.2,11,6793.75,0
TX00482,CUST0697,19236.16,UPI,Success,Network_Error,1,0.34,Low,442.0,13,0.0,1
TX00483,CUST1309,31043.3,NetBanking,Success,Authentication_Failed,2,0.85,Low,399.6,21,0.0,1
TX00484,CUST1244,22829.28,NetBanking,Failed,Bank_Decline,2,0.42,High,290.4,10,22829.28,0
TX00485,CUST1093,39053.43,Wallet,Success,Network_Error,3,0.94,Low,40.9,16,0.0,1
TX00486,CUST1071,49881.62,NetBanking,Failed,Timeout,2,0.77,High,575.8,8,49881.62,1
TX00487,CUST1009,9718.38,UPI,Failed,None,3,0.83,Low,109.2,25,9718.38,0
TX00488,CUST0094,23090.61,Card,Failed,Network_Error,2,0.27,Medium,404.4,7,23090.61,0
TX00489,CUST0958,21663.0,Card,Success,Authentication_Failed,1,0.67,High,548.6,9,0.0,1
TX00490,CUST1012,15363.73,Wallet,Success,Insufficient_Funds,3,0.86,Low,421.7,3,0.0,1
TX00491,CUST0453,10065.16,NetBanking,Success,Network_Error,2,0.89,Low,138.6,30,0.0,1
TX00492,CUST1228,3471.47,Wallet,Abandoned,Insufficient_Funds,1,0.22,Medium,196.3,30,3471.47,0
TX00493,CUST0912,44378.54,Card,Success,Insufficient_Funds,1,0.95,Low,27.8,4,0.0,1
TX00494,CUST0218,21108.47,Card,Overdue,Network_Error,3,0.23,Medium,371.5,23,21108.47,0
TX00495,CUST0474,24945.4,NetBanking,Failed,Timeout,0,0.69,Low,371.7,17,24945.4,0
TX00496,CUST0432,45863.71,UPI,Subscription_Failed,Network_Error,1,0.75,Low,438.0,5,45863.71,1
TX00497,CUST0341,38859.27,NetBanking,Success,Bank_Decline,1,0.29,Low,16.5,9,0.0,1
TX00498,CUST0551,6698.96,Card,Success,None,0,0.24,High,492.5,17,0.0,1
TX00499,CUST1313,28357.91,UPI,Subscription_Failed,Insufficient_Funds,3,0.83,Low,445.8,30,28357.91,0
TX00500,CUST1278,22224.16,Wallet,Success,None,2,0.51,Low,93.1,27,0.0,1
TX00501,CUST0357,39901.11,Card,Success,Authentication_Failed,2,0.29,Medium,215.1,10,0.0,1
TX00502,CUST0023,36266.78,Wallet,Success,Insufficient_Funds,1,0.81,Low,386.7,23,0.0,1
TX00503,CUST0522,34582.2,UPI,Overdue,Authentication_Failed,0,0.88,Low,302.5,4,34582.2,1
TX00504,CUST1124,17159.13,Wallet,Failed,Bank_Decline,1,0.67,Low,77.9,27,17159.13,0
TX00505,CUST0802,40287.19,Card,Failed,Bank_Decline,3,0.33,Medium,61.5,25,40287.19,0
TX00506,CUST1204,2809.09,NetBanking,Failed,None,1,0.21,Medium,471.1,2,2809.09,0
TX00507,CUST1247,8149.32,Wallet,Success,Bank_Decline,2,0.76,Low,102.0,17,0.0,1
TX00508,CUST0762,16914.04,Card,Abandoned,Network_Error,0,0.64,Low,111.5,3,16914.04,1
TX00509,CUST0442,4025.01,Card,Success,Insufficient_Funds,3,0.72,Medium,500.2,7,0.0,1
TX00510,CUST0769,11902.72,UPI,Abandoned,Authentication_Failed,1,0.85,Medium,371.2,16,11902.72,0
TX00511,CUST1016,41541.52,Card,Success,None,2,0.55,Low,366.8,9,0.0,1
TX00512,CUST1349,47422.93,NetBanking,Success,None,1,0.3,Low,292.8,30,0.0,1
TX00513,CUST0516,15369.2,NetBanking,Success,Bank_Decline,2,0.95,Low,345.7,18,0.0,1
TX00514,CUST1040,13372.89,Wallet,Success,Bank_Decline,0,0.64,Medium,365.0,28,0.0,1
TX00515,CUST0792,14138.65,Wallet,Failed,Authentication_Failed,3,0.69,High,581.0,0,14138.65,0
TX00516,CUST0336,14030.41,Wallet,Success,Insufficient_Funds,1,0.95,Low,141.6,1,0.0,1
TX00517,CUST0258,1989.32,Wallet,Success,Insufficient_Funds,3,0.95,Low,136.6,25,0.0,1
TX00518,CUST0497,46360.43,NetBanking,Success,None,0,0.66,Low,43.8,10,0.0,1
TX00519,CUST0896,10842.17,UPI,Failed,Authentication_Failed,2,0.44,Low,398.3,14,10842.17,0
TX00520,CUST0160,21116.2,Wallet,Success,None,0,1.0,Low,333.9,22,0.0,1
TX00521,CUST1499,682.41,UPI,Failed,Timeout,0,0.74,High,75.6,0,682.41,0
TX00522,CUST0852,42926.16,Card,Success,Insufficient_Funds,3,0.53,Low,225.1,8,0.0,1
